Name,Description,Image URL
Lettuce - Gourmet/Mesclun Mix,"

A mixture of favorite lettuce seed varieties from across the spectrum of lettuce types

- Plant heavy and start harvest early for young for baby greens then allow some to grow on for plenty of variety for salads

- A great way to get a lot out of little space

- Perfect for container gardening


 Days to Maturity | 35-70 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide
   ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_185953340_700x_7e7c1b04-4510-4bb9-a70a-6dad7a3e271e.jpg?v=1681342428&width=300
Lettuce - Green Ice,"Flavorful dark green crinkled lettuce

- Chef's all around the country grow this variety to include in salads and garnishes

- Very popular and easy to grow from seed

- Does not require a lot of space to grow


 Days to Maturity | 65 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/shutterstock_212675188_700x_14759345-145f-4c34-b789-aafcfca5ece5.jpg?v=1681342533&width=300
Lettuce - Iceberg,"

Iceberg lettuce is most often grown as a leaf vegetable
Mild in flavor, it has been described over the centuries as a cooling counterbalance to other ingredients in a salad


 Days to Maturity | 45 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide
 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_192163613_700x_85019ffc-16c0-470b-a6cd-51b79a711251.jpg?v=1681342629&width=300
Lettuce - Little Gem,"

Crisp & refreshing, sweet & crunchy lettuce variety 


The leaves of this particular lettuce makes it idea for use in wraps and hors d'oeuvres


Easy to grow in compact spaces and smaller containers
 
 Days to Maturity | 65 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/shutterstock_95125831_700x_15ff19a5-63d6-4ded-ba47-3be989ef4afc.jpg?v=1681342696&width=300
Lettuce - Lollo Bionda,"

Beautiful bright lime green lettuce leaves


This is the green alternative to Lollo Rossa


Compact and curly with amazing flavor


Extremely popular amongst gourmet chefs and restaurants


Easy to grow and does not require a lot of space


 Days to Maturity | 50 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/shutterstock_85985167_700x_a40d4e86-f17a-460c-802b-d8160ec29b39.jpg?v=1681342758&width=300
Lettuce - Lollo Rossa,"Beautiful red lettuce leaves


Curly leaves with really nice texture and color


Extremely popular amongst gourmet chefs and restaurants


Easy to grow and does not  require a lot of space


 Days to Maturity | 50 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/shutterstock_142580608_700x_141701d0-d284-4e2f-a709-6c51a48e28db.jpg?v=1681342813&width=300
Lettuce - Marvel of Four Seasons,"Marvel of Four Seasons lettuce plant, also known as Lactuca sativa, is a popular variety of lettuce that is highly sought after by gardeners and salad enthusiasts. This unique lettuce variety is known for its beautiful red and green leaves, making it a visually appealing addition to any garden or salad bowl.

Marvel of Four Seasons lettuce is a cool-season crop that thrives in mild climates and can be grown in both spring and fall. It is a loose-leaf lettuce variety, which means that the leaves grow in a loose, open head rather than forming a tight, compact head like other lettuce varieties.

One of the key features of Marvel of Four Seasons lettuce is its exceptional taste. The leaves have a delicate, buttery flavor with a slight hint of bitterness, making it a versatile ingredient in salads, sandwiches, and wraps. Its crisp texture adds a refreshing crunch to any dish.

Growing Marvel of Four Seasons lettuce is relatively easy, making it a great choice for both beginner and experienced gardeners. It prefers well-drained soil and requires regular watering to keep the soil moist. This lettuce variety can be grown in containers, raised beds, or directly in the ground.

When planting Marvel of Four Seasons lettuce, it is important to sow the seeds thinly and cover them with a thin layer of soil. The seeds should be spaced about 6 inches apart to allow room for the plants to grow. It is recommended to provide the plants with partial shade to protect them from excessive heat.

Harvesting Marvel of Four Seasons lettuce is a rewarding experience. The leaves can be harvested individually as needed or the entire plant can be harvested at once. To harvest the leaves, simply cut them off at the base using a sharp knife or scissors. The plant will continue to produce new leaves, allowing for multiple harvests throughout the growing season.

Marvel of Four Seasons lettuce is not only a delicious and visually appealing addition to your garden, but it is also packed with nutritional benefits. It is a good source of vitamins A and K, as well as folate and fiber. Adding this lettuce variety to your diet can contribute to a healthy and balanced lifestyle.

Whether you are a seasoned gardener or just starting out, Marvel of Four Seasons lettuce is a fantastic choice for your garden. Its beautiful appearance, delicious taste, and nutritional benefits make it a must-have for any lettuce lover. Start growing your own Marvel of Four Seasons lettuce today and enjoy the satisfaction of harvesting your own fresh, homegrown lettuce.

Click here for our complete Lettuce grow guide",//www.seedsnow.com/cdn/shop/files/Lettuce_MarvelofFourSeasons.png?v=1721755786&width=300
"Lettuce - Romaine, Classic ""Paris Island Cos""","

Large, upright, full-bodied heads with dark-green, slightly savoyed leaves that are mild and sweet

- Plant reaches about 10 inches tall. Midribs are crunchy and juicy

- Because of their higher chlorophyll content, romaine lettuces are among the most nutritious of all lettuces

- Excellent performer in the inter-mountain region. Mosaic tolerant


 Days to Maturity | 80 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide




  ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_57457801_700x_9786a845-40bd-4275-accc-bebefeaa0cab.jpg?v=1681342959&width=300
"Lettuce - Romaine, Dark Green","

The Green Cos (aka Romaine Lettuce) is one of the most popular crispy salad vegetables

- This variety of lettuce is well known for its crisp green upright narrow heads of leaf that comes in dark green color

- Also grows well in containers on a patio

- Contains the most nutrients

- Used in Cesar Salads. 


 Days to Maturity | 65 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_157488536_700x_7374fb86-4a6a-4a09-8211-200b2912e48b.jpg?v=1681343122&width=300
"Lettuce - Romaine, Red","

Extremely easy to grow! Produces good yields of romaine lettuce with red tips
A great variety for gourmet dishes


 Days to Maturity | 45 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide
 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_190866065_700x_f864a38a-d8e3-4e72-b272-4dc29dc62ec3.jpg?v=1681343195&width=300
"Lettuce - Salad Bowl, Green","The Green Salad Bowl Mix is a really easy-to-grow lettuce variety

- Extremely flavorful green leafs

- Continues to grow as picked. As outer leaves are picked, inner leaves keep growing

- Excellent addition for salads and garnishes


 Days to Maturity | 45 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide



 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_195652400_700x_a0c7a90b-f114-44b2-80c5-d5f70b06e5e5.jpg?v=1681343264&width=300
"Lettuce - Salad Bowl, Red","

The Red Salad Bowl Mix is a really easy-to-grow lettuce variety

- Extremely flavorful red leafs

- Continues to grow as picked. As outer leaves are picked, inner leaves keep growing

- Excellent addition for salads and garnishes


 Days to Maturity | 45 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_166922717_700x_e6246147-79fb-471b-a820-831b6372203e.jpg?v=1681343317&width=300
Lettuce - Summer Bibb,"Compact butterhead-type lettuce

- Plant produces good yields of medium size greens

- Very hardy 

- Perfect for home gardens, containers, raised beds, and hydroponics


 Days to Maturity | 55 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_48239575_700x_f4239710-5d54-4c3a-a46b-8c4374594032.jpg?v=1681343385&width=300
Lettuce - Tango,"Beautiful tight green crinkled lettuce leaves


Curly leaves with really nice texture and color


Extremely popular amongst gourmet chefs and restaurants


Easy to grow and does not require a lot of space


 Days to Maturity | 50 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/shutterstock_204844300_700x_670dff46-e852-41d8-82ca-62ce7011505f.jpg?v=1681343446&width=300
Lettuce - Tom Thumb,"

The tom thumb lettuce produces a small, round head with delicate yet delicious leaves

- This variety can be planted close together

- Ideal for small spaces

- Grows well in containers on a patio or windowsill


 Days to Maturity | 45 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_180883316_700x_8e95c39d-02e1-4294-ba7e-c8212733fba3.jpg?v=1681343508&width=300
Lettuce - White Boston (Butterhead)," 
 Lactuca sativa.  Compact butterhead-type lettuce

- Plant produces good yields of a light green butter-head type lettuce

- This is a very popular variety because it grows higher off the ground, so the bottom leaves don't rot

- Great for growing in raised beds and containers

- Can tolerate the cold

- Easy to grow


 Days to Maturity | 45 - 55 days


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_3608513_700x_be0e0713-c686-4b4a-af04-ef35f28d327e.jpg?v=1681343563&width=300
Lettuce - Winter Density," Winter Density lettuce is known to be heat and frost tolerant - ideal for growing all season long

- Needs cold temps to germinate but will continue to grow all-season

- Dark green leaves grow over 9"" long

- Similar to Romaine lettuce and Butterhead lettuce


 Days to Maturity | 30 days (small head of lettuce) to 60 days (full head head of lettuce)


 Lettuce Seeds | Lettuce can be grown practically anywhere.  For leaf types seed should be sown thinly in rows 1 foot apart. For head, Bibb, and cos types, space rows 18 inches apart.

Click here for complete Lettuce grow guide

 

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_157488641_700x_352fb97c-e6ab-4035-86ef-531c12cce2bc.jpg?v=1681343630&width=300
Lovage,"


Levisticum officinale. Perennial.

Plant produces glossy dark green leaves that have a flavor similar to Celery.

Known for the treatment of digestive problems
A teaspoon of Lovage seeds, steeped in Brandy, strained and sweetened with sugar is on old remedy for settling an upset stomach

Plant Height: 80"" tall

Days to Maturity | 85 days 




SeedsNow.com
Lovage
Follow On 

 

 ",//www.seedsnow.com/cdn/shop/products/Lovage_seeds.jpg?v=1624931837&width=300
Marigold - Crackerjack Mix,"Crackerjack Marigold flowers are big, bright, bold, and beautiful

- Most popular for attracting butterflies, bees, and other beneficial pollinators

- Crackerjack is easy to grow and will grow all summer

- Great for cut flowers and floral arrangements

- Drought tolerant

- Estimated Mature Height is appx. 36"" tall.


SeedsNow.com
Marigolds
Follow On ",//www.seedsnow.com/cdn/shop/products/Marigold_Crackerjack_Mix_seeds.jpg?v=1624931855&width=300
Marigold - Sparky Mix,"Sparky Marigold flowers are bright, bold, and beautiful


Colors range from orange, red, and yellow


Grows only 12"" - 14"" tall


Most popular for attracting butterflies, bees, and other beneficial pollinators   


Sparky is easy to grow and will grow all summer


Great for cut flowers and floral arrangements



SeedsNow.com
Marigolds
Follow On ",//www.seedsnow.com/cdn/shop/products/sparky_marigold_mix.png?v=1484068779&width=300
"Marjoram, Sweet","

 Has an Oregano-like flavor. It can be used in many dishes including meats, stews, casseroles, poultry, sausages, and sauces

- Can be used dried or fresh. Great flavor and taste

- Marjoram is also known for its healing properties with rheumatoid pain, tension headaches and minor digestive problems

- It can be used in potpourri or added to sachets for linen and clothing cupboards

- Easy to grow in a small container 


Days to Maturity | 90 days


SeedsNow.com
Marjoram
Follow On ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_98305688_700x_737bce2f-8266-465d-b526-344133706e94.jpg?v=1681511787&width=300
Melon (Cantaloupe) - Hales Best Jumbo,"



The Hales Best Jumbo is a cantaloupe that yields large, oval, ribbed fruits weighing up to 5 to 6 pounds

- Traditional favorite

- Heavy netting and fine textured with a bright orange flesh

- Holds a sweet flavor longer than most

- Drought tolerant variety that thrives in warm temps

- Excellent source of vitamin C.


 Days to Maturity | 85-100 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_154216889_700x_503f0d33-a571-4afa-ba93-940227abdde9.jpg?v=1681347005&width=300
Melon (Cantaloupe) - Heart of Gold,"
Heart of Gold Melon (100% Heirloom/Non-Hybrid/Non-GMO)
 The Heart of Gold melon produces a very sweet and delicious golden flesh fruit that grow up to 4 lbs!


 Day to Maturity | 85-100 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide",//www.seedsnow.com/cdn/shop/products/Melon_Hearts_of_Gold_seeds.jpg?v=1578652012&width=300
Melon (Cantaloupe) - Honey Rock,"



 The Honey rock melon produces a very sweet and delicious Cantaloupe fruit that matures to six 6"" in diameter

- Excellent source of vitamin C


 Days to Maturity | 85-100 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_1773148_700x_f46d1c4a-623d-40a1-bc20-008a18fd2686.jpg?v=1681346590&width=300
Melon (Cantaloupe) - Planters Jumbo," The Planters Jumbo melon produces a very sweet and delicious fruit that matures to about 5lbs

- Thick and protective rind

- Orange flesh

- Extremely juicy

- Has a pretty small seed cavity 

- Tolerant of heat and drought 



- Can also tolerate heavy rainfall


- Excellent source of vitamin C



 Days to Maturity | 85 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_194922302_700x_9a7a0918-b515-4c56-a9ea-414a0823d392.jpg?v=1681347081&width=300
Melon (Honeydew) - Green Flesh,"



This is a delicious melon with a sweet green flesh

- Produces large 6 1/2 x 6"" melons and weighs about 5 lbs


 Days to Maturity | 85-100 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide

",//www.seedsnow.com/cdn/shop/products/700xshutterstock_91470557_700x_e6193438-f037-4362-89e4-563a60cf8a8d.jpg?v=1681346956&width=300
Melon (Honeydew)- Orange Flesh,"



This is a delicious melon with a sweet orange flesh
 Days to Maturity | 85-100 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_180578585_700x_8a5f94bb-670a-4c1d-8cf9-e30366e23bac.jpg?v=1681347121&width=300
Melon - Amarillo Oro,"

 The Amarillo Oro plant produces good yields of large 15 lb. golden yellow oblong melons. A pre-1870 heirloom variety from Europe

- White flesh with sweet flavor

- Grows well in the winter

- Suitable for home gardens and market growers


 Days to Maturity | 90 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_148190612.jpg?v=1681347310&width=300
Melon - Banana,"

 Produces excellent yields of 18"" long yellow melons.

- The orange flesh is extremely tender and juicy

- Has a banana flavor


 Days to Maturity | 90 days


 Melon Seeds | Because of the long growing season, start plants indoors 4 to 5 weeks before outdoor planting time. Direct sow 4-5 seeds in a hill and then thin to the appropriate spacing. 

Click here for complete Melon grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_111024575_700x_5f44bee3-2c78-4842-8341-c517222469d4.jpg?v=1681347274&width=300
Mint - Lemon,"

 Health Benefits | In skin care, Lemon Mint leaves can be rubbed directly on the skin to fight off mosquitoes.  The dried leaves can also be infused in oil made into lotions for soothing the skin.

See 7 Awesome Mint Drink Recipes HERE

 

SeedsNow.com
Lemon Mint
Follow On 

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_86560045_700x_e16b000c-b44c-43b8-8196-e5bb928af1cd.jpg?v=1681080650&width=300
Mint - Peppermint,"Hybrid


Mint, Peppermint
Peppermint is typically used in teas, jellies, deserts, and salads.

- Extremely fragrant.

- Sweet smelling.

- Acts as a natural wasp repellant.

- Perennial.

- Can be used as a garnish on ice cream and drinks.



Click here to see 7 Awesome Mint Drink Recipes HERE

 
SeedsNow.com
Mint
Follow On ",//www.seedsnow.com/cdn/shop/files/mint_seeds_480x480_71ed3d0e-af8a-4699-a968-017a8c09192b.png?v=1719734338&width=300
Mint - Spearmint,"



 Spearmint ( Mentha spicata) is typically used in teas, jellies, deserts, and salads
Extremely fragrant
Sweet smelling
Acts as a natural wasp repellant
Perennial
Can be used as a garnish on ice cream and drinks
85 days to maturity


Click here to see 7 Awesome Mint Drink Recipes HERE

 
SeedsNow.com
Mint
Follow On ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_175918712_700x_1b699a2d-dc6d-49cc-a649-69b9d7aada4a.jpg?v=1681080597&width=300
Mugwort,"Mugwort, Herb
 
 85 days.
Artemisia vulgaris.
Perennial.
Plant produces beautiful fragrant leaves.
Used to make tea to treat menstrual and menopausal problem.
Stimulates and improves memory.
Easy to grow.
",No image available
Mustard - Florida Broadleaf,"

These mustard seeds produce a plant with good yields of flavorful green mustard leaves

Excellent greens which can be used in salads, sandwiches, or cooked

A traditional Southern favorite


 Days to Maturity | 45 days


 Mustard Seeds | When growing from seed, start them outdoors 3 weeks before the last frost. Plant seeds a 1/2"" deep, and thin to 3 inches. 

Click here for complete Mustard grow guide


 Additional Details


Mustard greens are extremely high in Vitamin A, B, and C.

",//www.seedsnow.com/cdn/shop/products/Mustard_-_Florida_Broadleaf_seeds_d46ad10d-f31f-4b19-85db-d3b6ef97faab.jpg?v=1624806268&width=300
Mustard - Giant Red," 


The Giant Red mustard is a full-flavored mustard green

- The bright purple-tinted leaves and green midribs add color and zest to salads and sandwiches


 Dasy to Maturity | 50 days


 Mustard Seeds | When growing from seed, start them outdoors 3 weeks before the last frost. Plant seeds a 1/2"" deep, and thin to 3 inches. 

Click here for complete Mustard grow guide

Additional Details

Mustard is high in Vitamin A, B, and C. Mustard greens are very popular in the southern U.S. where they are generally slow-cooked with ham hocks or other smoked-pork products. Asian cuisines generally use mustard greens pickled or stir-fried.



 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_127437530_700x_68d8daae-58d7-4bb6-9509-88f88f2e5557.jpg?v=1681349386&width=300
Mustard - Green Wave,"

A 1957 All-America Selections (AAS) Winner

- Plant produces good yields of flavorful curly dark green leaves

- Perfect for salads

- Stays in the ground 2 - 4 weeks longer than other mustard varieties

- Tolerates the cold extremely well

- Perfect for home gardens and market growers

- Easy to grow


 Days to Maturity | 45 days


 Mustard Seeds | When growing from seed, start them outdoors 3 weeks before the last frost. Plant seeds a 1/2"" deep, and thin to 3 inches. 

Click here for complete Mustard grow guide

Additional Details


Mustard greens are extremely high in Vitamin A, B, and C.

",//www.seedsnow.com/cdn/shop/products/700xshutterstock_202052104_700x_027dcb8a-f2b6-4f97-b1e8-8d4bd70afd6e.jpg?v=1681349449&width=300
Mustard - Mizuna," 
The Mizuna mustard is a vigorous grower, which produces numerous stalks bearing dark green, deeply cut and fringed leaves

- They have a fresh, crisp taste and can be used on their own or cooked with meat

- This mustard variety is highly resistant to cold and grows well during the winter months


 Days to Maturity | 50 days


 Mustard Seeds | When growing from seed, start them outdoors 3 weeks before the last frost. Plant seeds a 1/2"" deep, and thin to 3 inches. 

Click here for complete Mustard grow guide

Additional Details

Mustard is high in Vitamin A, B, and C. Mustard greens are very popular in the southern U.S. where they are generally slow-cooked with ham hocks or other smoked-pork products. Asian cuisines generally use mustard greens pickled or stir-fried.
",//www.seedsnow.com/cdn/shop/products/700xshutterstock_53052703_700x_29f4ca70-7739-433b-9f5f-32029a6e3a20.jpg?v=1681349519&width=300
Mustard - Old Fashion,"

 Produces good yields of flavorful dark green mustard leaves

- Harvest as much as you want and do it often

- Super easy to grow


 Days to Maturity | 45 days


 Mustard Seeds | When growing from seed, start them outdoors 3 weeks before the last frost. Plant seeds a 1/2"" deep, and thin to 3 inches. 

Click here for complete Mustard grow guide

Additional Details

Mustard is high in Vitamin A, B, and C. Mustard greens are very popular in the southern U.S. where they are generally slow-cooked with ham hocks or other smoked-pork products. Asian cuisines generally use mustard greens pickled or stir-fried.

",//www.seedsnow.com/cdn/shop/products/700xshutterstock_127156880_700x_2a297d71-1085-4e89-9d61-b6c5f0712fe5.jpg?v=1681349604&width=300
Mustard - Tatsoi (Tah Tsai),"The Tatsoi mustard produces dark green spoon shaped leaves


Popular oriental green


Excellent for hydroponic systems


Highly resistant to cold and grows well during the winter months


 Days to Maturity | 55 days


Click here for complete Mustard grow guide

Additional Details

Mustard is high in Vitamin A, B, and C. Mustard greens are very popular in the southern U.S. where they are generally slow-cooked with ham hocks or other smoked-pork products. Asian cuisines generally use mustard greens pickled or stir-fried.



 ",No image available
Mustard - Tendergreen," A traditional Southern favorite

- Plant produces good yields of green mustard leaves

- Excellent flavor

- Makes a great garnish to any dish

- Easy to grow


 Days to Maturity | 35 days


 Mustard Seeds | When growing from seed, start them outdoors 3 weeks before the last frost. Plant seeds a 1/2"" deep, and thin to 3 inches. 

Click here for complete Mustard grow guide

Additional Details

Mustard is high in Vitamin A, B, and C. Mustard greens are very popular in the southern U.S. where they are generally slow-cooked with ham hocks or other smoked-pork products. Asian cuisines generally use mustard greens pickled or stir-fried.



 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_187318109_700x_a6d615a1-aa5d-40db-87e6-3fa59cff2ed0.jpg?v=1681349701&width=300
"Mylar Seed Saver Bags 6"" x 8"" - Pack of 3","Includes a set of three (3) Mylar bags.
Size: 6.0"" x 8.0""
Preserve seeds for long-term storage.
Metalized 2.2 mil provides two layers of protection from moisture and light.
Zipper-top closure and bottom fold.
Resealable.
Freezer safe.",//www.seedsnow.com/cdn/shop/products/photomylar.png?v=1656602103&width=150
Nasturtium - Alaska Mix,"This variety includes a mix of gold, salmon, orange, and deep red/purple colored flowers. 

Nasturtium flowers are one of the most popular edible flowers grown in home gardens. The petals have a slight peppery taste, and the seeds and leaves are also edible! You can even use the seeds as an alternative to capers.
 
Not only are the flowers pretty, Nasturtiums are great companion plants! They are also known to deter aphids, whiteflies, cucumber beetles & more. Learn more >
 
Nasturtiums should be planted in the spring for a ""summer show"". Plant in full sun, and in sandy, well drained soil. Generally, the poorer the soil quality, the more flowers the plant will produce! Deadhead your plants regularly to encourage new blooms, all season long. These flowers will self-seed resulting in more flowers for years to come!
 
These are PERFECT for beginner gardeners! These annuals are very easy to grow from seed and can be grown just about anywhere, even places that are susceptible to drought.
 
The bright flower petals will liven up any garden, with very little effort! They are also GREAT for planting in hanging baskets or containers.",//www.seedsnow.com/cdn/shop/products/nasturtium_mix_alaska.png?v=1573523705&width=300
Nasturtium - Dwarf Jewel Mix,"Fragrant, colorful mix of dwarf flowers in a compact plant usually getting no taller than 12 inches. 



Nasturtium flowers are one of the most popular edible flowers grown in home gardens. The petals have a slight peppery taste, and the seeds and leaves are also edible! You can even use the seeds as an alternative to capers.
 
Not only are the flowers pretty, Nasturtiums are great companion plants! They are also known to deter aphids, whiteflies, cucumber beetles & more. Learn more >
 
Nasturtiums should be planted in the spring for a ""summer show"". Plant in full sun, and in sandy, well drained soil. Generally, the poorer the soil quality, the more flowers the plant will produce! Deadhead your plants regularly to encourage new blooms, all season long. These flowers will self-seed resulting in more flowers for years to come!
 
These are PERFECT for beginner gardeners! These annuals are very easy to grow from seed and can be grown just about anywhere, even places that are susceptible to drought.
 
The bright flower petals will liven up any garden, with very little effort! They are also GREAT for planting in hanging baskets or containers.",//www.seedsnow.com/cdn/shop/products/dwarf_jewel.png?v=1515792099&width=300
Nasturtium - Empress of India,"Large scarlet blooms will grow on this attractive 1 foot tall, compact plant. 



Nasturtium flowers are one of the most popular edible flowers grown in home gardens. The petals have a slight peppery taste, and the seeds and leaves are also edible! You can even use the seeds as an alternative to capers.
 
Not only are the flowers pretty, Nasturtiums are great companion plants! They are also known to deter aphids, whiteflies, cucumber beetles & more. Learn more >
 
Nasturtiums should be planted in the spring for a ""summer show"". Plant in full sun, and in sandy, well drained soil. Generally, the poorer the soil quality, the more flowers the plant will produce! Deadhead your plants regularly to encourage new blooms, all season long. These flowers will self-seed resulting in more flowers for years to come!
 
These are PERFECT for beginner gardeners! These annuals are very easy to grow from seed and can be grown just about anywhere, even places that are susceptible to drought.
 
The bright flower petals will liven up any garden, with very little effort! They are also GREAT for planting in hanging baskets or containers.",//www.seedsnow.com/cdn/shop/products/empress_of_india.png?v=1516294612&width=300
