Name,Description,Image URL
"Carrot, Little Finger (Daucus carota) - 250 Seeds","Little Fingers are very tiny and very sweet gourmet carrots great for serving whole or for pickling. These tender carrots are only 3"" long, are almost coreless and of superior quality. Easy to grow in the garden or in containers.

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•55 Days
•USDA Zones 3-9

Growing Instructions:
Prepare the soil 3 weeks before the last expected spring frost or when the soil temperature reaches 45°. These carrots appreciate deeply worked, loose soil. Build up a raised mound in the row about 8"" wide, sow the seeds on it, and cover them with 1/4"" loose soil. Keep the soil moist, but do not allow the soil above the seeds to become hard as this may prevent the seeds from germinating. In cooler climates, sow Little Finger carrots every 3-6 weeks for continuous crops. Warmer climates may be restricted to spring and fall crops since carrots cannot tolerate excess heat. When seedlings reach 2"" high, gently thin them to 2-4"" apart depending on the desired carrot size. The further the spacing, the larger they will grow. When the tops of the carrots emerge, cover them with soil to keep them tender. Begin gathering the carrots when they grow big enough to eat... about 3"". They taste best when harvested small.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/carrot-little-finger-daucus-carota-200-seeds-902857_180x.jpg?v=1663210420 180w
"Carrot, Lunar White (Daucus carota) - 250 Seeds","The Lunar White is a rare white carrot with high yields! This is a very productive carrot with creamy white roots. The Lunar White has a mild, but delicious flavor with small core. A vigorous producer, these were grown in the Middle Ages, but now they have become very rare and we are excited to continue to keep them going. They're great!!!

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•65-80 Days
•USDA Zones: 3-9

Growing Instructions:
Start by sowing the seeds directly outdoors; transplanting from indoors can cause weak and crooked roots. Plant the seeds half an inch deep in sandy soil, as soon as it can be worked. The soil should have a pH level between 6-7. You will want to leave 4 inches between the plants and 9-16 inches between rows. While growing, the crops will need 1 inch of water each week. After 70 days, the carrots will be ready to be harvested. If you would like to make picking the roots easier, you can soak their bed with water when it’s time to harvest.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/carrot-lunar-white-daucus-carota-var-sativus-100-seeds-342634_180x.jpg?v=1663210420 180w
"Carrot, Parisian (Daucus carota var stativus) - 250 Seeds","This early, ""French Forcing"" type carrot is easy to grow. Introduced to the US around 1861, it was widely cultivated by the turn of the century (this was your Great Grandparents' carrot). Round-shaped, root length is 1¼ - 1¾"". Due to its short root, Parisian grows well in clay and rocky soils. Smaller top than other carrot varieties (only 10"" tall), Parisian can be squeezed easily into any garden (see Growing Instructions tab). Crisp, tender roots are pleasantly sweet. Perfect for lunch boxes. Help us bring back this awesome carrot!

•All-America Selection Winner
•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•60 Days
•USDA Zone: 3-9

Growing Instructions:
Because these carrots grow much shorter than most other varieties, they are more tolerant to different types of soil. Lumps and rocks in the soil are less of an issue for this type of carrot, but try to use soil that has a pH level of approximately 7.0 pH. Keep the soil moist throughout growth, and choose an area with full sun. Sow each seed with 1-2 inches between the plants and 12-18 inches between rows. These carrots are ready for harvest sooner than most other varieties due to their small size. After 55 days, the Parisian carrots are ready to be harvested.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/carrot-parisian-daucus-carota-var-stativus-200-seeds-133632_180x.jpg?v=1663210420 180w
"Carrot, Rainbow (Daucus carota) - 100 Seeds","Our top selling Rainbow Carrot Blend contains 4 different varieties of carrot seeds: Lunar White Carrots, Solar Yellow Carrots, Cosmic Purple Carrots; Atomic Red Carrots. With names and colors like that, your garden will be out of this world!

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•60 Days
•USDA Zones: 3-11

Growing Instructions:
This Rainbow blend is simple to grow at home, it only requires a few garden staples to thrive. Be sure to have an area with full sun, moist and sandy soil and lots of water. It is beneficial to remove any rocks and lumps from the soil so that the roots can grow straight before sowing the seeds. Soil with a pH between 6-7 works and a temperature of 55-75 degrees works best. In the spring, sow seeds directly outdoors by covering each one in about 1/2 inch of soil. Keep 1-2 inches between the plants and 18-24 inches between rows. After about 70 days, the Rainbow Blend carrots will be ready to be harvested. Pull them out of the ground by their tops and enjoy.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/carrot-rainbow-daucus-carota-var-stativus-100-seeds-858100_180x.jpg?v=1663210420 180w
"Carrot, Scarlet Nantes (Daucus carota) - 250 Seeds","These carrots are very popular and for good reason. They have exceptional flavor and a uniformity that makes it a winner. The cylindrical roots average 7"" long and their bright red-orange flesh is nearly coreless with a very sweet flavor. They also make exceptional baby carrots and are one of the best carrots for freezing and storage.

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•70 Days
•USDA Zones 3-9

Growing Instructions:
Prepare the soil 3 weeks before the last expected spring frost or when the soil temperature reaches 45°. These carrots appreciate deeply worked, loose soil. Build up a raised mound in the row about 8"" wide, sow the seeds on it, and cover them with 1/4"" loose soil. Keep the soil moist, but do not allow the soil above the seeds to become hard as this may prevent the seeds from germinating. In cooler climates, sow Little Finger carrots every 3-6 weeks for continuous crops. Warmer climates may be restricted to spring and fall crops since carrots cannot tolerate excess heat. When seedlings reach 2"" high, gently thin them to 2-4"" apart depending on the desired carrot size. The further the spacing, the larger they will grow. When the tops of the carrots emerge, cover them with soil to keep them tender. Begin gathering the carrots when they grow big enough to eat... about 3"". They taste best when harvested small.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/carrot-scarlet-nantes-daucus-carota-200-seeds-492872_180x.jpg?v=1663210506 180w
"Carrot, Tendersweet (Daucus carota) - 250 Seeds","This aptly named carrot is the sweetest carrot anywhere! Long, tender roots and very rich orange color; coreless. An excellent all-around carrot for cooking, canning, pickling, baking, and juicing. Plant Tendersweet carrot vegetable seeds in full sun or partial shade for a bountiful summer harvest.

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•70-75 Days
•USDA Zones: 3-9

Growing Instructions:
Start by sowing the carrot seeds directly outdoors; transplanting from indoors can cause the carrots to be weak and crooked. Start your seeds in full sun to partial shade 3-5 weeks before your last frost. Plant your seeds 2 inches apart and ⅛ to ¼ inch deep. When thinning, cut plants down. Don’t pull up the excess carrots or it may damage root systems of neighboring carrots. When carrots have reached maturity, simply pull them up by the tops. Carrots do best in sandy, loose soil. If your carrots are too short and ball-like, it means that the soil wasn’t loose enough to push through. After around seventy-five days, the Tendersweet carrots will be ready to be harvested. Pull them straight up out of the soil.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/carrot-tendersweet-daucus-carota-var-stativus-100-seeds-390760_180x.jpg?v=1663210420 180w
"Cauliflower, Snowball Y Improved (Brassica Oleracea var. Botrytis) - 200 Seeds","Snowball cauliflower is not only an excellent source of fiber and vitamins, but it is a garden staple as well. It is easy to grow in the cooler months, when other crops have already been harvested and are off to the market. Snowball cauliflower is a hardy plant, a low low-calorie superfood and is also easy to manage. This is a classic American plant that has been known to exist here for about 200 years, however only within the last couple of decades has it become a culinary staple.

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•80 Days
•USDA Zones: 5-12

Growing Instructions:
Cauliflower is a cool weather crop that can be started indoors, or directly outdoors. If started indoors, sow in starter pots, 4 to 6 weeks prior to the last frost. If started outdoors in the Spring, sow just before the last frost, or in mid-summer, for a fall harvest. Till your sowing area, removing all unwanted plant life and weeds. Sow the seeds at a depth of 1/4” under, in rows measured about 10’ long with plants 18"" apart and rows 24"" apart. Cauliflower will grow in an area that receives full sunlight for at least 6 hours daily. The plants will bolt and go to seed if temperatures are too high. The soil should be fertile and rich in organic matter, but also well drained. To improve drainage, we recommend adding a light compost to areas containing hard, compact soil. Water daily to ensure that the seeds receive enough moisture to germinate properly.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/cauliflower-snowball-y-improved-brassica-oleracea-var-botrytis-200-seeds-165741_180x.jpg?v=1663210506 180w
"Celery, Cutting (Apium graveolens) - 200 Seeds","Amazingly versatile and easier to grow than standard celery. A versatile ingredient for salads, soups, stews, and vegetable medleys. Can be marketed in bunches or salad mixes. Also known as leaf celery. Sturdy dark green foliage has rich aroma and taste, regenerates quickly after cutting. Imparts the same flavor to stews and soups as conventional celery. Although its culture is the same, it is much hardier and easier to grow. Both its thin hollow stems and its leaves can be used fresh or dried.

•Heirloom
•Non-GMO
•American grown seeds
•Biennial
•USDA Zone: 5-11

Growing Instructions:
Direct seed in spring after the last frost. Sow seeds shallowly, 30 seeds per foot in rows 18"" apart. There is no need to thin when the seeds are direct seeded. If starting indoors to transplant, seeds require some light to germinate, so sow shallowly. Use individual plug containers and plant several seeds in each plug. Thin, if necessary, to 2 or 3 plants per plug. Transplant plugs into the field at a 6"" spacing in rows 18"" apart. Prefers fertile, well watered soil and full to partial shade. Leaves and stalks may be harvested once the plants have become established and before flowering occurs. Cut the plants 3/4 way down the stems, so that they can continue growing.",//southernseeds.com/cdn/shop/products/celery-cutting-apium-graveolens-200-seeds-646619_180x.jpg?v=1663210505 180w
"Celery, Tendercrips (Apium graveolens) - 300 Seeds","Like the name suggests, Tendercrisp is an extremely tender and crisp celery variety that is our go to for the celery to eat. Tendercrisp is a high-yielder and produces massive yet compact heads of celery. The stalks measure about 12"" to the first joint, and take about 112 days to reach maturity. No one really knows where celery originated, though claims come from such diverse locations as Sweden, New Zealand, and Algeria.

•Heirloom
•Non-GMO
•American grown seeds
•Biennial
•USDA Zones: 3-12

Growing Instructions:
Celery grows best as a fall crop in most climates, so start your seeds about 10 weeks before the last spring frost. Soak them overnight to speed germination, then sow them in a flat in rows 1"" apart; keep the soil moist and keep the flat out of direct sun. Germination often takes two or three weeks. When the plants reach about 2"" tall, transplant them into pots; set them out in the garden when they reach 6"" tall or after the last frost date. Space them 6-8"" apart in rows 2-3' apart, putting them at the same soil level as in the pots. Make sure the soil is enriched with compost or other organic matter. For companion planting benefits, plant celery with tomatoes, cauliflower, or cabbage.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/celery-tendercrips-apium-graveolens-300-seeds-329726_180x.jpg?v=1663210506 180w
"Celery, Utah 52-70 (Apium Graveolens) - 300 Seeds","The Utah 52-70 is a variety of celery seed that is ideal for short seasons as it can be harvested at any point after the stalks reach at least six inches in height. The Utah 52-70 Celery is greener and grows taller than the regular Utah variety and is a good option for gardeners with limited space. Utah 52-70, like all celery, is a biennial crop. As explained above, the plants will grow for a 2 seasons, producing delicious, edible stalks. The plants can be allowed to ""bolt,"" or go to seed, after the first winter. By covering the crown of the plant with mulch, or protecting it from harsh winter frosts, your Celery plant will return the next year to produce small, white flowers. Seeds can then be collected for resowing the following season.

•Heirloom
•Non-GMO
•American grown seeds
•Open Pollinated

Growing Instructions:
Utah 52-70 can be sown indoors and transplanted after 10-12 weeks or can be sown directly outdoors 10-12 before the last average frost of the season. These seeds do best in moist soil with a pH level between 6-7. Sow the celery seeds a 1/4"" deep in the soil, with 12"" between plants and 18-24"" between rows. While growing, the Utah 52-70 crops will need plenty of constant watering. When the stalks have reached at least six inches tall, they can be harvested by cutting at the base. The stalks can be refrigerated and used within a couple of weeks.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/celery-utah-52-70-apium-graveolens-300-seeds-295713_180x.jpg?v=1663210516 180w
"Cilantro, Calypso (Coriandrum sativum) - 100 Seeds","This bright green herb has a fragrant, citrusy scent and flavor. The slowest to bolt of any cilantro variety, making it the best for hotter climates. Strong and flavorful, this cilantro is perfect served fresh. A perfect addition to any herb garden.

•Slow bolt
•Heirloom
•Non-GMO
•American grown seeds
•Annual
•USDA Zones: 3-12

Growing Instructions:
SOWING: Direct seed (recommended) - Direct seed spring through late summer. Sow 1-2 seeds per inch, 1/4- 1/2"" deep in rows 12-18"" apart. For leaf harvest, there is no need to thin, as cilantro continues to grow well even when sown thickly. For coriander seed production, thin to stand 2-4"" apart. Successive sowings can be done every 2-3 weeks for continual harvest of leaves.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/cilantro-calypso-coriandrum-sativum-100-seeds-143411_180x.jpg?v=1663210506 180w
"Cilantro, Santo (Coriandrum sativum) - 100 Seeds","Originally, the herb was grown in present day Greece and was utilized by ancient Egyptians and Romans, making cilantro one of the oldest known herbs in history. Cilantro is a fantastic herb that has a very distinctive flavor and aroma. The seeds of cilantro plants are called coriander and are used as a spice in many dishes. This quick growing plant sets seeds fast, so it is a good idea to continually cut back for best flavor. If used for coriander it is good to plant plants in succession. 'Santo' is a variety that is somewhat slower to bolt, or go to seed, than the classic variety.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 3-12

Growing Instructions:
SOWING: Direct seed (recommended) - Direct seed spring through late summer. Sow 1-2 seeds per inch, 1/4- 1/2"" deep in rows 12-18"" apart. For leaf harvest, there is no need to thin, as cilantro continues to grow well even when sown thickly. For coriander seed production, thin to stand 2-4"" apart. Successive sowings can be done every 2-3 weeks for continual harvest of leaves.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/cilantro-santo-coriandrum-sativum-100-seeds-147645_180x.jpg?v=1663210509 180w
"Collard Greens, Georgia (Brassica oleracea) - 100 Seeds","Collard Greens, Georgia (Brassica oleracea) - 100 Seeds

• Heirloom Vegetable
• Open Pollinated
• Non-GMO
• American Grown Seeds
• Biennial (Grown as annuals)
• USDA Zone: 3-9

ABOUT:
Meet the Georgia Collard Greens (Brassica oleracea), a Southern classic that's ready to grace your garden. These hearty, nutritious greens are rich in flavor and even richer in nutrients. Picture these broad, jade-green leaves bringing a pop of color and a punch of nutrients to your dinner plate. Sauteed, simmered, or stir-fried, they bring a delicious, slightly smoky flavor to your meals. Plus, they're frost-tolerant, making them a reliable, year-round green. With Georgia Collard Greens, your garden and your kitchen will be brimming with Southern charm.

GROWING INSTRUCTIONS:
Collard Greens thrive in full sun to partial shade and require no stratification. Sow the seeds directly outdoors at a depth of 1/4 inch in well-draining soil. Space the plants 18-24 inches apart, with 24-36 inches between rows. Keep the soil consistently moist, especially during the germination period, which typically takes 7-10 days. These greens tolerate light frost and can be harvested in cooler temperatures for a sweeter taste.",//southernseeds.com/cdn/shop/files/shopify-2023-07-14T154721.247_180x.png?v=1689367759 180w
"Collard, Champion (Brassica oleracea) - 100 Seeds","This hardy collard is frost tolerant, very vigorous, and great for spring or summer greens. Wildly adapted, this variety holds up well in the garden and produces large dark green leaves with a mild cabbage-like flavor.

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•75 Days
•USDA Zone: 3-12

Growing Instructions:
For a spring crop, direct sow the seeds 6-8 weeks before the last spring frost. For a fall crop, direct sow the seeds 6-8 weeks before the first fall frost. For smaller plants, plant a few seeds every 12"" and 1/4"" deep, later removing all but the strongest plant. For larger plants, space them 2"" apart. Begin gathering the leaves when the plant reaches 10-12"" high taking the outer leaves first.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/collard-champion-brassica-oleracea-100-seeds-978839_180x.jpg?v=1663210507 180w
"Collard, Vates (Brassica oleracea) - 200 Seeds","Very high yielding, Vates is disease and frost resistant while maturing earlier than standard collards. Dark, blue-green nutritious leaves, best to grow throughout the summer and harvest as a fall crop, timing your collards to harvest around first frost.

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•75 Days
•USDA Zone: 3-12

Growing Instructions:
For a spring crop, direct sow the seeds 6-8 weeks before the last spring frost. For a fall crop, direct sow the seeds 6-8 weeks before the first fall frost. For smaller plants, plant a few seeds every 12"" and 1/4"" deep, later removing all but the strongest plant. For larger plants, space them 2"" apart. Begin gathering the leaves when the plant reaches 10-12"" high taking the outer leaves first.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/collard-vates-brassica-oleracea-200-seeds-328589_180x.jpg?v=1663210609 180w
Container Garden Seed Collection - 12 Essential Varieties - Non-GMO,"This amazing container garden collection featuring 3 of the most used culinary herbs and 9 mainstay vegetables was designed not only to grow exceptionally well in containers, but to create a well rounded garden that will serve most culinary needs.

Like always, our collections are fully customizable, so you can replace anything you don't need with anything that we carry. Just put the substitution that you would like in the ""Add a note to your order"" section of the shopping cart.

Included seeds...



Basil, Genovese (250 seeds) - Amazing culinary herb that is not only well-rounded, but will help keep harmful pests away from your container garden.
Bean, Blue Lake (50 seeds) - The standard green beans in supermarkets for decades, this disease resistant variety does very well in containers.

Cucumber, Marketmore (30 seeds) -This easy to grow variety works amazingly in small gardens and is resistant to cucumber mosaic virus and mildew.

Lettuce, Gourmet Mix (500 seeds) - Easy to grow with amazing texture, great shelf life and a fancy appearance. This variety will be a hit.

Onion, Evergreen (200 seeds) - This extremely popular variety is great in containers and is a must for any onion lover.
Oregano, Greek (500 seeds) - Not only an amazing culinary herb, but it will help keep pests and mosquitos away.
Peas, Sugar Snap (20 seeds) - Not only an amazing pea, but it will help enrich the soil with nitrogen.
Pepper, Cal Wonder (30 seeds) - The standard bell pepper for many decades, this pepper excels in containers.
Radish, Easter Egg (250 seeds) - One of the fastest growing vegetables, this radish variety will be a hit anytime it's served.
Spinach, Bloomsdale (150 seeds) - This classic market variety does so well in containers, it seems designed to grow there.

Tomato, San Marzano (50 seeds) - Whether it's for tomato sauce or in salads, you just can't go wrong with a San Marzano.
Thyme (50 seeds) - This amazing herb is a mainstay in cooking and also makes for a great medicinal herb.



•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/files/SHOPIFYCOLLECTIONTEMPLATE_2_180x.png?v=1688859255 180w
Corn Salad (Valerianella Locusta) - 100 Seeds,"Corn salad, also called Mache, is a tender leafy green that grows best in cool weather. It's one of the first vegetables to grow in the spring, which makes it a welcome sight. Although mache grows wild in many areas and has its share of common names, including lamb's lettuce and field lettuce, there are several mache varieties with larger leaves and sweeter flavors that have been bred for backyard gardens.

•Heirloom
•Non-GMO
•American grown seeds
•Annual
•USDA Zones: 5-10

Growing Instructions:
For warmer climates, it is recommended to start the Corn Salad seeds directly outdoors in early fall. The plants will put on some growth throughout the fall, but when the spring comes it will be bountiful and will be an early source for fresh greens. For cold climates, start the Mache herb seeds outdoors as soon as the soil can be worked in late winter or early spring. Plant the herb seeds in soil that is rich in organic matter.

Environment: Full sun to partial shade
Soil Type: Fairly rich, light, loamy soil
Temperature: 55 - 65F
Average Germ Time: 7 - 14 days
Light Required: No
Depth: 1/4 - 1/2 inch
Sowing Rate: 35 to 50 seeds per foot in rows 12 inches apart
Moisture: Keep seeds moist until germination
Plant Spacing: 3 - 6 inches in rows 12 inches apart


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/corn-salad-valerianella-locusta-100-seeds-516405_180x.jpg?v=1663210600 180w
"Corn, Ambrosia (Zea mays) - 60 Seeds","Corn, Ambrosia (Zea mays) - 60 Seeds

• Sweet Corn
• Hybrid Vegetable
• Non-GMO
• American Grown Seeds
• Annual
• USDA Zone: 3-11

ABOUT:
Feast your eyes (and your taste buds) on the Ambrosia Corn (Zea mays). This isn't your average corn—it's a bicolor sweet corn that truly lives up to its name. Ambrosia is all about balance, offering a divine mix of creamy white and sweet yellow kernels. It's like a bite of sunshine and cool clouds all at once. And growing it is a breeze. Resilient, robust, and ready to grow, it's a variety that delivers in the garden and on the dinner table. Taste the sweetness of summer with Ambrosia Corn.

GROWING INSTRUCTIONS:
Ambrosia Corn thrives in full sun and requires no stratification. Sow the seeds directly outdoors at a depth of 1 inch in well-draining soil once the soil temperature reaches at least 60°F (15°C). Space the plants 9-12 inches apart, with 30-36 inches between rows. Keep the soil consistently moist during the germination period, which typically takes 7-10 days. Provide support for the tall stalks as needed, and ensure adequate pollination by planting in blocks rather than rows.",//southernseeds.com/cdn/shop/files/shopify-2023-07-14T155309.734_180x.png?v=1689368186 180w
"Corn, Bantam 12 Row (Zea mays) - 60 Seeds","Released in 1922 by the Clark Seed Company of Milford, Connecticut. Although developed from the original Golden Bantam, this is definitely an improved type — larger ears mean higher yields, and the golden yellow corn stays tender longer. Equally suitable for freezing and fresh eating, this variety was the standard for home and market gardeners for decades.

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•80-85 Days
•USDA Zones: 3-12

Growing Instructions:
Begin by sowing corn seeds directly outdoors once temps have warmed to 60° in soil pH 6 to 6.5. Sow 1-2"" deep with 4"" between seeds and 30 inches between rows. The general rule of thumb is to grow at least 4 10 foot rows to assist it's pollination by wind. It takes roughly 30 seeds to sow a 10 foot row. When choosing a site in your garden, keep the sun in mind; these tall stalks have potential to block the sunlight from other plants. While growing, the crops will need one to one and a half inches of water per week. Corn is a frost sensitive annual that prefers full sun and is tolerant of a wide variety of soils. Corn is a heavy nitrogen feeder, so planting in beds which previously contained nitrogen-fixing crops such as beans, peas, etc. can give plants a boost.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/corn-bantam-12-row-zea-mays-60-seeds-731509_180x.jpg?v=1663210609 180w
"Corn, Bodacious (Zea mays) - 60 Seeds","Corn, Bodacious (Zea mays)

• Hybrid Vegetable
• Non-GMO
• American Grown Seeds
• Annual
• USDA Zone: All Zones

Bodacious Sweet Corn is a true standout in the world of sweet corn!  This hybrid variety produces large, 8-9 inch ears packed with incredibly sweet, juicy kernels. Its exceptional flavor and tenderness make it a favorite for fresh eating, grilling, or freezing. With its high yield and disease resistance, Bodacious is a must-have for any corn enthusiast.

GROWING INSTRUCTIONS:
Direct sow seeds outdoors after the danger of frost has passed and the soil has warmed up to at least 60°F. Plant seeds 1 inch deep and 4-6 inches apart in rows spaced about 30-36 inches apart. Corn benefits from block planting, so consider planting in multiple short rows rather than one long row.  Keep the soil consistently moist, especially during germination and silking.  Harvest when silks are brown and dry, and kernels are plump and milky.",//southernseeds.com/cdn/shop/products/corn-bodacious-zea-mays-60-seeds-922677_180x.jpg?v=1663210610 180w
"Corn, Glass Gems (Zea mays) - 30 Seeds","Introducing Glass Gem Corn! This stunning variety is a perfect way to add eye-catching beauty to your garden. Developed through the artful blending of several rare Pawnee ancestral corn varieties and other native varieties, this corn will bring an element of color and wonder to any outdoor space. Many people are surprised when they discover that Glass Gem Corn is edible! In fact, it makes for great popping or grinding into flavorful cornmeal. From decorative table display to homemade popcorn snacks, this gorgeous corn can do it all! Gardeners of all levels will love the addition of Glass Gem Corn - so start planting today!

•Zea mays
•Heirloom
•Non-GMO
•American grown seeds
•110 Days
•USDA Zones: 3-12

Growing Instructions:
Begin by sowing corn seeds directly outdoors once temps have warmed to 60° in soil pH 6 to 6.5. Sow 1-2"" deep with 4"" between seeds and 30 inches between rows. The general rule of thumb is to grow at least 4 10 foot rows to assist it's pollination by wind. It takes roughly 30 seeds to sow a 10 foot row. When choosing a site in your garden, keep the sun in mind; these tall stalks have potential to block the sunlight from other plants. While growing, the crops will need one to one and a half inches of water per week. Corn is a frost sensitive annual that prefers full sun and is tolerant of a wide variety of soils. Corn is a heavy nitrogen feeder, so planting in beds which previously contained nitrogen-fixing crops such as beans, peas, etc. can give plants a boost.",//southernseeds.com/cdn/shop/products/corn-glass-gems-zea-mays-30-seeds-216757_180x.jpg?v=1681930052 180w
"Corn, Hopi Blue (Zea mays) - 30 Seeds","Precursors of this strain have been raised continuously for 800 years on the mesas of northern Arizona. Used by the Hopis to make ceremonial piki bread. Tall 9' plants produce large 8–10"" ears of mostly 12 rows. The beautiful deep kernels are remarkably doughy even when fully dry and are easily ground into flour. Very drought-tolerant, with a long taproot. Dick Burnham of Talking Crow Organic Farm in western Massachusetts reports it is not just for flour, it is good to eat, “crunchy, corny and wholesome.”

•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•100-110 Days
•USDA Zones: 3-12

Growing Instructions:
Untreated sweet corn seed will not germinate in cold wet soil. Please be patient and wait till soil warms to at least 60° before sowing, or start seedlings indoors and transplant at 3–6"" before taproots take off. Minimum soil temperature 50°, optimal temperature range 60–95°. Tender, will not survive frost. Sow 4 seed per foot in rows 3' apart. Thin to the strongest seedling 1' apart. Thinned seedlings can be transplanted elsewhere if done before the taproots establish. When corn is knee-high, sidedress with azomite or alfalfa meal to stimulate growth. General rule of thumb with corn is to plant at least 4 rows to ensure adequate pollination to keep crops going. If you lack sufficient space for enough plants for good pollination, try hand-pollinating by cutting off the tassels and shaking their pollen onto the silks. Sweet corn is ready 18–24 days after the first silks show, the exact time dependent on the weather. Press ears 2"" from the tips to assess kernel fullness. Harvest when the kernels are plump, soft, tender and filled with a milky juice. Most sugary enhanced varieties have an optimal picking window of 5–7 days.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/corn-hopi-blue-zea-mays-30-seeds-216986_180x.jpg?v=1663210609 180w
"Corn, Indian Ornamental (Zea mays) - 30 Seeds","The Indian Ornamental variety of corn seeds are open pollinated and provide large, eight inch ears of rainbow colored corn with a mild flavor. Although it can be eaten, this variety of seed is usually grown for decorative purposes. The Indian Ornamental is mature in 110 days.

•Heirloom
•Non-GMO
•American grown seeds
•100-110 Days
•USDA Zone 4-11

Growing Instructions:
Begin by sowing directly outdoors, 1.5 inches deep with 4 inches between seeds and 30 inches between rows. When choosing a site in your garden, keep the sun in mind; these tall stalks have potential to block the sunlight from other plants. While growing, the crops will need 1 to 1.5 inches of water. When the kernels are firm, the ear is ripe. To harvest, firmly pull the ear downwards while twisting. The unhusked ears can be kept in the fridge for up to one week.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/corn-indian-ornamental-zea-mays-30-seeds-727239_180x.jpg?v=1663210621 180w
