Name,Description,Image URL
Viper,"Viper carrots are long and narrow, with a very gradual taper from top to toe. The tops grow in a highly upright fashion. The crisp orange roots have virtually no core, and the flavour is robust. Read More",//www.westcoastseeds.com/cdn/shop/products/CR318_Viper-0X7A9477_515x640_crop_center.jpg?v=1576613007
Ruby Mizuna,"Ruby mizuna mustard seeds produce leaves that have indented bronze leaves with a bit more green on the underside of each, and... Read More",//www.westcoastseeds.com/cdn/shop/products/MU517_Ruby-Mizuna-1_515x640_crop_center.jpg?v=1610586482
Lunar White,"Stunning creamy white carrots with light green shoulders. Almost coreless, the sweet but mild flavour develops early so it is a great... Read More",//www.westcoastseeds.com/cdn/shop/products/CR319_LunarWhite_Sep22__CR276WhiteSatin0X7A9427_515x640_crop_center.png?v=1668119482
Caraflex Coated Organic,"Small, very pointed, highly uniform heads that can be planted more densely. Caraflex has tight wrapper leaves that protect the tender, crunchy, sweet interior from weather and pests. Read More",//www.westcoastseeds.com/cdn/shop/products/CB246_Caraflex-cabbage_1_515x640_crop_center.jpg?v=1610656692
Comanche Organic,Comanche Organic leeks are some of the finest for mid-summer to early fall harvests. The impressive shanks are topped by upright blue-green leaves and they hold well in the field providing a long and flexible harvest window. Read More,//www.westcoastseeds.com/cdn/shop/products/LK451-Comanche-IMG_5430_515x640_crop_center.jpg?v=1602193860
Giant Red,"When small, the lovely burgundy coloured leaves with light green veins are so mild and delicious they can be eaten in salads. In summer, big leaves pack a proper mustard punch but they are much milder when cooked or when grown in cooler weather. Read More",//www.westcoastseeds.com/cdn/shop/products/MU531-1_515x640_crop_center.jpg?v=1610654430
Right on Red,"Right on Red is part of the Hungarian Cheese series of peppers. These are round and squat and slightly flattened, with thick, succulent walls. Starting green, Right on Red ripens to a very sweet, very red finish, and it stores well after harvest. Read More",//www.westcoastseeds.com/cdn/shop/products/PP656-Right-on-Red-0X7A0297_515x640_crop_center.jpg?v=1610578073
Red Racer Certified Organic,"Bush. This compact bush tomato is early maturing and very productive. The red, cocktail-sized fruits (4 cm/1.5 inches) are larger than the average cherry tomato and they can be harvested in a cluster. Read More",//www.westcoastseeds.com/cdn/shop/products/TM854_red_racer_lineup_515x640_crop_center.jpg?v=1650323691
Plymouth,Plymouth spinach is an incredibly uniform hybrid type with regular stems that is easy to harvest and would be excellent for bunching for market. Read More,//www.westcoastseeds.com/cdn/shop/products/SP718-Plymouth-F1-0X7A5268_515x640_crop_center.jpg?v=1625427770
Salsola,"Salsola is considered one of the oldest vegetables cultivated in Japan, where it is known as okahijiki — literally, ""land seaweed."" This name refers to its resemblance to seaweed, with its tubular stems and leaves, and springy, upright stature. Read More",//www.westcoastseeds.com/cdn/shop/products/MS562-Salsola-0X7A5209_515x640_crop_center.jpg?v=1610589290
Curly Cress Peppergrass,"Fast-growing, frilly leaves leap out of the ground. A little cress really spices up a salad or sandwich. Plant a small amount of Curly Cress Peppergrass seeds frequently or grow indoors as microgreens in nearly any size of container. Read More",//www.westcoastseeds.com/cdn/shop/products/MS495-12_515x640_crop_center.jpg?v=1610587344
Wonder Wok Pelleted,"Wonder Wok pelleted mesclun seeds produce a crop that is ready to harvest only four weeks after sowing. This multi species blend includes pac choi, kale, and several mustard greens, so it's perfect for a quick harvest of instant stir-fry greens. Read More",//www.westcoastseeds.com/cdn/shop/products/MU510-Wonder-Wok-0X7A8199_515x640_crop_center.jpg?v=1610654178
Kalettes Mistletoe,"Tallest of the kalettes, with tender, sweet, bite-sized, open sprouts forming along the whole stem. Each one is about 5cm (2"") in diameter, and they can be harvested for fresh raw eating, or cooked as an exciting new side dish. Read More",//www.westcoastseeds.com/cdn/shop/products/KL450-Mistletoe-Kalette-Christmas-Rose_515x640_crop_center.jpg?v=1630273199
Blue Panther,"This Fleuroselect award winning Catmint cultivar is a first year flowering perennial. The foliage forms a compact dome shape and is topped by pastel blue flowers on 20cm (8"") stems. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3843BluePanther0X7A2434_515x640_crop_center.jpg?v=1648507478
Tokyo Bekana Mustard Seeds,"A very nice, slightly curled mustard with light green, ruffled leaves. Although this heirloom variety can be grown to full size for cooking, the baby leaves are spectacular raw, and work particularly well in salad mixes for the market. Read More",//www.westcoastseeds.com/cdn/shop/products/MU554-1_b6ded24f-ed42-47e7-b121-b78ec5a4a4e1_515x640_crop_center.jpg?v=1610584005
Tivoli,"Tivoli is an All America Selections Winner. This hybrid is the first bush spaghetti squash. Like other bush squash plants, it will produce short vines after the initial fruit set. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ740-1_515x640_crop_center.jpg?v=1610586937
Consul,"Once Consul Cabbage seeds head up, they resist splitting or degrading longer than most other varieties. This makes it ideal for harvesting over a long period from a single sowing. Read More",//www.westcoastseeds.com/cdn/shop/products/CB225_Consul_PennyApple_515x640_crop_center.jpg?v=1610657053
Yes to Yellow,"This is part of the Hungarian Cheese series, with squat, round fruits with thick walls. They start green, but mature to an intense yellow colour. The plants themselves are strong and vigorous, with many fruits setting in the season. Read More",//www.westcoastseeds.com/cdn/shop/products/PP658-Yes-to-Yellow-0X7A0293_515x640_crop_center.jpg?v=1610654044
Bau Sin,Bau Sin mustard seeds produce a broad-leaf Chinese green that is popular in Taiwanese cuisine. Bau-Sin is unique in that it is one of the only mustard varieties that will form a head if the temperature is right. Read More,//www.westcoastseeds.com/cdn/shop/products/MU539-1_515x640_crop_center.jpg?v=1610584053
Thai Green Eggplant Certified Organic,"CERTIFIED ORGANIC. The 25 cm (10 inch) long, slender green skinned fruits of this eggplant have tender and mild flesh that absorbs flavours well. Read More",//www.westcoastseeds.com/cdn/shop/products/EG429ThaiGreen_Edited_515x640_crop_center.jpg?v=1650490168
Ezrilla Organic,"Ezrilla Organic lettuce seeds has an even more incised leaf than Capulin, but features many of the same great traits. Speed of growth is accompanied by long, narrow leaf margins for one-cut harvesting. Read More",//www.westcoastseeds.com/cdn/shop/products/Ezrilla-Organic-Lettuce-Seeds_515x640_crop_center.jpg?v=1610585762
Common Woolly Sunflowers,"This native Common Woolly Sunflower is not a real sunflower, but blooms from May to August with intensely yellow 5cm (2"") wide flowers that rise above silvery grey, woolly foliage. It prefers full sun, but will bloom in partial shade. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3817_Eriophyllum-lanatum-seeds_515x640_crop_center.jpg?v=1610587392
Western Yarrow,"This is an important native North American wildflower and pollinator plant. It thrives particularly in recently disturbed soil. Because of this feature, Western Yarrow seeds are especially useful for planting around work sites, septic berms, or roadside areas. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3825_Western-Yarrow-Seeds_515x640_crop_center.jpg?v=1610654469
Knee High Meadow Blend,Knee High Meadow Blend wildflower seeds should be sown any place where the flowers can be left on their own to grow around knee high over the spring and summer. This diverse mix of annuals and perennials looks wonderful when it is allowed to cover large areas. Read More,//www.westcoastseeds.com/cdn/shop/files/FL3460Kneehighblend_Aug2023_Vendor_ApplewoodKHMX-802_515x640_crop_center.jpg?v=1693242330
Velvet Queen,"Rich copper red petals are highlighted with golden yellow around a nearly black central disc. Plant Velvet Queen sunflower seeds for 1.5m (5') tall plants with simply gorgeous blooms around 13cm (5"") wide. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3253-1_515x640_crop_center.jpg?v=1610656114
Sweet Alyssum,"Sweet Alyssum makes an excellent cover crop for weed suppression and for attracting beneficial insects. A very large range of predatory wasp species are attracted to its tiny flowers, and will feed on caterpillars, aphids, and other pest insects while they are in the area. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2037_Alyssum_515x640_crop_center.jpg?v=1610657093
Sensation Mix,"Reliable and well-loved single daisy shaped flowers with yellow centers bloom in white and various shades of pink. Pinching off the growing tip when the plant is about 15cm (6"") tall will help keep this tall lacy plant bushy and erect. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2403-1_515x640_crop_center.jpg?v=1610653898
Alderman Tall Telephone,Exceptional flavour is well worth the 2-2.5m (6-8') tall trellis these need. Alderman shelling pea seeds produce huge pods with eight or nine peas each over a long harvest window. Read More,//www.westcoastseeds.com/cdn/shop/products/PE591-1_515x640_crop_center.jpg?v=1610582418
Cylindra,"Cylindra beet seeds are a very sweet heirloom first introduced to the US from Europe in 1892. Its cylindrical shape makes it very nice for pickling or slicing. The leaves of this beet are a little sweeter than most other beets, and are very nice as salad greens. Read More",//www.westcoastseeds.com/cdn/shop/products/BT165-1_515x640_crop_center.jpg?v=1610588110
Aspabroc Broccolini Seeds,"This delicious broccolini resembles a broccoli raab, but with an asparagus-like stem. Aspabroc Broccolini has a sweet, delicate flavour with a subtle, peppery taste. Read More",//www.westcoastseeds.com/cdn/shop/products/BR189_Aspabroc_Broccoli_1_515x640_crop_center.jpg?v=1610656373
Astro Organic,Astro organic arugula seeds produce a plant with leaves that are less lobed and more strap-like. It has a milder flavour than regular arugula. Read More,//www.westcoastseeds.com/cdn/shop/products/Astro-Arugula-Organic-Seeds-MS504-1_515x640_crop_center.jpg?v=1610589366
Snowdrops Double Flore Pleno 5/pk,Snowdrops are such a welcome sight in late winter to early spring. They really signal the change in seasons and the... Read More,//www.westcoastseeds.com/cdn/shop/files/BU612DoubleFlorepleno_515x640_crop_center.jpg?v=1721757752
Indian Spring,"Sow Indian Spring hollyhocks seeds in full sun. This is a selection of our most popular Hollyhocks seeds, blended for planting en masse to create a beautiful cottage garden. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2703-1_515x640_crop_center.jpg?v=1610577337
Hakurei,"Hakurei turnip seeds produce gourmet turnips that are smooth and pretty, and with tidy tops too! Roots and smooth, dark green leaves are best used in salads. Read More",//www.westcoastseeds.com/cdn/shop/products/TR815-1_515x640_crop_center.jpg?v=1610656896
Shishito,"Shishito peppers are trending, turning up in gourmet menus across North America. They may be the perfect bite-sized pepper for blistering under the broiler and serving with a sauce. Read More",//www.westcoastseeds.com/cdn/shop/products/PP683-Shishito-0X7A7216_515x640_crop_center.jpg?v=1610652168
Sparky Mix,"Enjoy mounds of tawny oranges and yellows from mid-summer to first frost (and sometimes beyond). As a companion plant, Sparky Mix marigolds are the variety that will suppress 'bad' nematodes in your soil. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2918-1_515x640_crop_center.jpg?v=1610654130
Giant Blue Point Formula,"Giant Blue Point Zinnias produce dahlia-flowered zinnias with tall stems in large double blooms. Crimson red, lilac, rose, canary yellow, deep red, white and orange. This is the earliest flowering variety. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3505-1_515x640_crop_center.jpg?v=1610656795
Alsike Clover Organic,"Alsike Clover Organic grows where many other clovers will not. It tolerates heavy clay soil, and even areas prone to flooding. It fixes nitrogen, and makes an excellent forage for honey bees, bumble bees, and other pollinators. Read More",//www.westcoastseeds.com/cdn/shop/products/CC509-Alsike-Clover-Organic_515x640_crop_center.jpg?v=1610577904
Paprik Organic,"CERTIFIED ORGANIC! Paprik Organic pepper seeds produce hardy, vigorous plants that are very productive, even in an open field setting. Fruits have small seed cavities, so they dry easily, turning from scarlet to dark brown as they do. Read More",//www.westcoastseeds.com/cdn/shop/products/PP630-1_515x640_crop_center.jpg?v=1610577769
Red Salad Bowl,This vigorous red heirloom variety has bright burgundy leaves with green centers that are great for baby leaf salad mixes. The bright red colour is best in cool temperatures. Read More,//www.westcoastseeds.com/cdn/shop/products/LT485-1_515x640_crop_center.jpg?v=1610588265
Coastal Star Pelleted Organic,"Our tallest, darkest romaine, Costal Star performs brilliantly in spring and fall, and even in winter with some protection from hard frost. Read More",//www.westcoastseeds.com/cdn/shop/products/LT472-1_515x640_crop_center.jpg?v=1610582297
Annual Ryegrass Organic,"With its dense roots, Annual Ryegrass Organic penetrates even hard packed soil to introduce oxygen and water pathways that can be used by other plants when it dies back at frost. Its foliage loads up with carbon and nitrogen, which is then released to the crops that follow. Read More",//www.westcoastseeds.com/cdn/shop/products/CC512-Annyal-Ryegrass_515x640_crop_center.jpg?v=1610656480
Bolero Pelleted,"Regular carrot seeds are very tiny. For ease of planting, nothing beats seeds that have a coating that makes each one bigger and easy to handle. Read More",//www.westcoastseeds.com/cdn/shop/products/CR284-1_515x640_crop_center.jpg?v=1610583191
Cherry Queen,"The fire engine red flowers of the stunning Cherry Queen Zinnia grow 10-12cm (4-5"") wide. The upright stems grow 75-100cm (30-40"") tall and are perfect for cut flower production. Read More",//www.westcoastseeds.com/cdn/shop/products/Cherry-Queen-ZECG-801_515x640_crop_center.jpg?v=1610656476
Brocade Marigold,"Brocade Marigold seeds produce brilliant 5cm (2"") wide flowers in gold to mahogany atop 30-38cm (12-15"") plants. This is a medium height marigold that works well in large containers. Grow in full sun and deadhead regularly to enjoy flowers from May to heavy frost. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2948-1_515x640_crop_center.jpg?v=1610585678
Oregon Sugar Pod II,"Expect heavy yields of tasty, smooth, light-green, stringless pods that are ready to harvest as long as 10cm (4"") on non-climbing, dwarf plants that grow only 75cm (30"") tall. Read More",//www.westcoastseeds.com/cdn/shop/products/PE598-1_515x640_crop_center.jpg?v=1610588171
Pepperoncini,"An Italian heirloom, Pepperoncini pepper seeds produce bushy and vigorous plants that yield prodigious quantities of slender 12cm (5"") peppers. They start green and as they turn red, become even sweeter. Read More",//www.westcoastseeds.com/cdn/shop/products/PP629-1_515x640_crop_center.jpg?v=1610656044
White Lisbon Seed Tape (2.5m) - 2/pk,A seed tape of a fast growing scallion that is crisp and mild. This reliable producer is a popular choice due to... Read More,//www.westcoastseeds.com/cdn/shop/files/ON454TSpringOnionWhiteLisbon288501_515x640_crop_center.jpg?v=1697653770
Carolina Reaper,"The Carolina Reaper is officially the hottest pepper on record, with an alarming 1.5 million Scoville Heat Units, and has peaked at 2.2 million. Read More",//www.westcoastseeds.com/cdn/shop/products/PP695-Carolina-Reaper--409228825_515x640_crop_center.jpg?v=1628702262
Peppermint,"Hot, rich mint aroma issues from the crushed or dried leaves of this spreading perennial plant. Consider growing Peppermint seeds in containers, as it will become hard to control over the years. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1090-1_515x640_crop_center.jpg?v=1610656919
Sea Holly,"This drought tolerant perennial thrives in sandy, well drained soil. Its stiff, spiny leaves are bluish green with silvery veins. It forms a clump over time, and blooms from June to September. Read More",//www.westcoastseeds.com/cdn/shop/products/FL1206-Sea-Holly-Eryngium-0X7A5708_515x640_crop_center.jpg?v=1626813667
Tall Mixed Cornflowers,"A mix of purple, blue, pink, and white papery blossoms bring summer colour to the garden. They are an excellent cut flower and they dry well, looking fresh for ages. Cornflowers are highly attractive to pollinators and beneficial insects like Syrphid flies. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2188-1_515x640_crop_center.jpg?v=1610656550
Little Fingers,"The ultimate in baby carrots, Little Fingers is a fast-maturing Nantes type with smooth, golden orange skins, crisp texture, and a tender core. Read More",//www.westcoastseeds.com/cdn/shop/products/CR275-1_515x640_crop_center.jpg?v=1610581739
Granon Organic Corn Salad,"Granon is a particularly robust corn salad with high yields. Granon Seeds produce a plant with round and thick leaves, and a wide leaf blade up to the beginning of the stem. Read More",//www.westcoastseeds.com/cdn/shop/products/MS477-12_515x640_crop_center.jpg?v=1610578071
Microgreen Sunflower Seeds,"CERTIFIED ORGANIC! Microgreen sunflower seeds produce seedlings that contain about 25% protein. They are big and succulent like mung bean sprouts, but with large, prominent cotyledons (first leaves). Read More",//www.westcoastseeds.com/cdn/shop/products/Microgreen-Sunflower-Seeds-MG435-1_515x640_crop_center.jpg?v=1610656918
Snow Cloth,Low growing annual mounds of white flowers give off a rich honey perfume. Snow Cloth is great as living mulch and attractor of beneficial insects in the veggie garden. Read More,//www.westcoastseeds.com/cdn/shop/products/FL2037-1_515x640_crop_center.jpg?v=1610656432
Sugar Daddy,"A very productive, 60-75cm (24-30"") bushy plant that benefits from some support, Sugar Daddy snap pea seeds produce pods that become uniquely stringless, 8cm (3"") snap peas. Read More",//www.westcoastseeds.com/cdn/shop/products/PE618-1_515x640_crop_center.jpg?v=1610588549
Rouge Vif d’Etampes,"This French heirloom produces beautiful deep red, flat pumpkins with deep ridges that are the first to colour in the pumpkin patch. Sow Rouge Vif d’Etampes pumpkin seeds for a sprawling plant that produces two to four lovely 9kg (20lb) fruits. Read More",//www.westcoastseeds.com/cdn/shop/products/PU664-Rouge-vif-d_etampes_515x640_crop_center.jpg?v=1610656645
Mini Blend,"Lovely, delicate Cosmos in a range of pinks and off-whites that only grows to 90cm (36"") tall in full sun. This is a shorter version of the Sensation Mix, but not technically a dwarf variety. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2415_MiniBlend_5023641_SQ_515x640_crop_center.jpg?v=1642552533
La Roma,"Try La Roma in a greenhouse or under a cloche cover, and you'll get a huge haul of tomatoes that come in a fairly concentrated set. This is particularly nice for growers wanting to can their harvest. Read More",//www.westcoastseeds.com/cdn/shop/products/TM785-12_515x640_crop_center.jpg?v=1610654437
Touchstone Gold,This is the ultimate golden beet. Its roots are smooth and orange/red on the outside with intensely golden flesh beneath and subtle banding. The green tops are tall and strong — not to mention sweet and delicious. Read More,//www.westcoastseeds.com/cdn/shop/products/BT179-1_515x640_crop_center.jpg?v=1610587388
Get Stuffed Organic,"Large, substantial fruits grow in clusters of three to four on sturdy, relatively short vines. Get Stuffed Organic features blocky, striped fruits that are almost the shape of a bell pepper. Read More",//www.westcoastseeds.com/cdn/shop/products/TM846-Get-Stuffed-IMG_9901_515x640_crop_center.jpg?v=1576356091
Broccoli Organic,"Grow broccoli sprouts for health and vitality! Conveniently, broccoli organic sprouting seeds are the easiest sprout to start with. Broccoli sprouts have a very pleasing, mild flavour, and are fast and easy to grow. Read More",//www.westcoastseeds.com/cdn/shop/products/ZSS132_Sprouting_Broccoli_Seeds_11_515x640_crop_center.jpg?v=1610582179
Bloody Mary,"This sumptuous mixture includes flowers from solid blood red to cream with red flecks and edges. Bloody Mary Nasturtium seeds produce low growing, clump-forming plants with darker than average leaves. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3886_Nasturtium-Bloody-Mary-0X7A8559_515x640_crop_center.jpg?v=1604518542
Muscari Pink Sunrise 5/pk,"Beautiful, hybrid hyacinth that will grab attention in any garden space. Conical racemes are densely packed with muted-pink florets that gradually... Read More",//www.westcoastseeds.com/cdn/shop/products/BU653-MuscariPinkSunrise-120904kwe003_515x640_crop_center.jpg?v=1623005375
Purity,Purity cosmos seeds yield single snow-white flowers to lighten the dark areas of a cottage garden. Regular dead heading will encourage continuous flowering from summer into late autumn. Read More,//www.westcoastseeds.com/cdn/shop/products/FL2398-1_515x640_crop_center.jpg?v=1610588091
Lemongrass Seeds,Lemongrass is a tropical plant from the grass family (Poaceae) that will grow well in temperate regions if given the right conditions. Sow Lemongrass seeds indoors in late winter using bottom heat or a seedling heat mat. Read More,//www.westcoastseeds.com/cdn/shop/products/Lemongrass-Plant-11_515x640_crop_center.jpg?v=1610586341
Yellow Sweet Clover Organic,"This biennial cover crop has been used for centuries to improve soil structure, fix nitrogen, provide nutritious pasturage, and feed honey bees. Its taproots are widely branched and deeply penetrate the subsoil, using nutrients unavailable to other plants. Read More",//www.westcoastseeds.com/cdn/shop/products/CC402-yellow-sweet-clover-organic_515x640_crop_center.jpg?v=1610589506
Foxgloves,"Tubular, nodding flowers are often speckled and tumble on husky spires to 2m (6') tall. They are welcome in the border, woodland, or whenever they randomly self-sow. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2604-1_515x640_crop_center.jpg?v=1610652406
Musquee d'Hiver de Provence,"The deeply cut lobes and ribs of this gorgeous French heirloom distinguish it as one of the most decorative of all winter squash. Musquee d'Hiver de Provence also happens to have very rich, sweet, deep orange, finely flavoured flesh that is never watery. Read More",//www.westcoastseeds.com/cdn/shop/products/PU668-Musquee-Hiver-de-Provence-1_515x640_crop_center.jpg?v=1610587833
Jewel Mix,"This is an easy-to-grow compact nasturtium for gardens and planters. Jewel Mix produces colourful double blooms of light yellow, orange and deep red. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2999-1_515x640_crop_center.jpg?v=1610654402
Cat Grass,"Cat Grass can handle both low light and drought conditions so it makes a very nice indoor plant that is also safe for pets--cats, dogs, rabbits and guinea pigs like to nibble it. Read More",//www.westcoastseeds.com/cdn/shop/products/CC100catgrass_515x640_crop_center.jpg?v=1650300486
Indian Prince,"Noted for its doubled double row of flower petals, Indian Prince Calendula has a bright golden colour on its surface. The bottom of each petal is a darker orange, so it takes on a unique two-tone effect viewed from the side. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2258_Indian-Prince_IMG_4477_515x640_crop_center.jpg?v=1610656520
Gladiator,We like this parsnip for its quick germination and early growth; it is bigger and more vigorous right from the beginning. This variety is wide at the top with a short body. Read More,//www.westcoastseeds.com/cdn/shop/products/PN581-1_515x640_crop_center.jpg?v=1610654602
Red Clover Organic,"Mild and delicious, red clover sprouts are one of the highest dietary sources of isoflavones. Vitamins A, B, C, E and K, Calcium, Iron, Magnesium, Phosphorus, Potassium, Zinc, Carotene, Chlorophyll, and amino acids. Read More",//www.westcoastseeds.com/cdn/shop/products/Red-Clover-Sprouting-Seeds_ZSS302-1_515x640_crop_center.jpg?v=1610589005
Regina,"Regina alpine strawberries are easy to grow from seed. The plant produces small, delicate, bright red fruits from summer until the first frost over several seasons. The berries are incredibly sweet, with a uniquely rich and fruity flavour. Read More",//www.westcoastseeds.com/cdn/shop/products/FR890-Regina_515x640_crop_center.jpg?v=1630269365
Guelph Millennium,"This all male asparagus variety was bred at the University of Guelph. It is much loved for its cold tolerance, its productivity, and the solid green colour of its tasty spears. Read More",//www.westcoastseeds.com/cdn/shop/products/AS109-Guelph-Millennium-Asparagus-Seeds-110464655_515x640_crop_center.jpg?v=1610589124
Fizzy Fruit Salad Mix,This spreading hybrid pansy has exceptional overwintering ability. Ruffled petals in a wide range of colours bring a dramatic splash of vibrancy to the winter garden. Sow Fizzy Fruit Salad Mix Viola seeds in July and August for blooms from October right through to the following May. Read More,//www.westcoastseeds.com/cdn/shop/products/FL3812-1_515x640_crop_center.jpg?v=1610582588
Purple Tansy,"Pale, mauve-blue, fragrant flowers unfold like ferns at the top of long leafy stems and attracts bees from miles around. The delicate, lacy foliage bears a resemblance to yarrow. It fits in the vegetable garden as a cover crop or in a garden bed for quirky purple flowers. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3445-1_515x640_crop_center.jpg?v=1610579741
White Pampas Grass,"This familiar ornamental grass takes three years to reach maturity from seed, but the end result is magnificent. A fountain of soft blue-grey foliage erupts from the centre of a massive clump. Read More",//www.westcoastseeds.com/cdn/shop/products/GR406-White-Pampas-Grass_515x640_crop_center.jpg?v=1576612979
Minowase Summer Cross Daikon,"Daikon radishes are large and require deeply prepared soil, as the long ones can grow to be over 30cm (12"") long. Sow and grow as you would turnips, thinning them to 15-20cm (6-8"") apart. Read More",//www.westcoastseeds.com/cdn/shop/products/RD677-1_515x640_crop_center.jpg?v=1610656938
Kentucky Blue,"This AAS Winner combines the great flavour of Kentucky Wonder with the cool season hardiness of Blue Lake. Its long, round pods are dark-green and straight, and the plants bear over a long season. Read More",//www.westcoastseeds.com/cdn/shop/products/BN128-1_515x640_crop_center.jpg?v=1610656563
Gypsy,"Gypsy broccoli seeds were bred for heat resistance, so it holds better in summer heatwaves and is extremely slow bolting. What that means for the gardener is less urgency when harvesting from mid-summer to the fall. Read More",//www.westcoastseeds.com/cdn/shop/products/BR183-1_515x640_crop_center.jpg?v=1610586470
Purple Mist Organic Pea Seeds,Purple Mist Organic Pea Seeds produce a productive Dutch heirloom that really is a multi-purpose pea. The young pods can be enjoyed as snow peas. The pods can be left to develop their unusual purple colour for mid-season shelling peas. Read More,//www.westcoastseeds.com/cdn/shop/products/PE626_Purple-Mist_pea_seeds_11_515x640_crop_center.jpg?v=1610582179
Rouge d’Hiver,Rouge d'Hiver lettuce seeds are a favourite for market gardeners and home gardeners alike. Superb flavour and unusual ability to stand up to whatever the weather throws its way. Read More,//www.westcoastseeds.com/cdn/shop/products/LT478-1_515x640_crop_center.jpg?v=1610582201
Microgreen Basil Organic,"These little greens have all the flavour of mature basil, with a pleasingly crunchy texture. They add a delicious herbal note to salads and sandwiches, and make an elegant topping for pastas and soups. Read More",//www.westcoastseeds.com/cdn/shop/products/MG1171-Micro-Basil_515x640_crop_center.jpg?v=1576612991
Winterbor,"Winterbor Kale seeds are our most frost hardy variety. Hybrid vigour really shows in this Scottish kale. Plants are very tall and extremely productive with thick, very curly, ruffled, blue-green leaves. Read More",//www.westcoastseeds.com/cdn/shop/products/KL422-1_515x640_crop_center.jpg?v=1610656273
Ching Chiang Shanghai Pac Choi,"Also known as Shanghai Pac Choi, this is a beautiful little vase-shaped plant. This early baby pac choi is mild and tender with medium-green leaves on pale-green, spoon-shaped stalks (petioles). Read More",//www.westcoastseeds.com/cdn/shop/products/MU528-1_515x640_crop_center.jpg?v=1610656978
Clancy Pelleted,"Clancy potato seeds represent a novel new way to produce beautiful, nutritious spuds. Fancy Clancy potatoes are a beautiful natural mix of red and rose-gold creamer-size spuds that are ready to harvest 110 days from transplant. Read More",//www.westcoastseeds.com/cdn/shop/products/PT624-2018-02-05-2idaho_515x640_crop_center.jpg?v=1610655359
Bull’s Blood,"Bull's Blood beet seeds produce baby greens in 35 days, or wait 50-60 days for beetroot. This is the classic choice for salad and micro-green growers. Read More",//www.westcoastseeds.com/cdn/shop/products/BT174-Bulls-Blood-Beet-Seeds-0X7A1000_515x640_crop_center.jpg?v=1610586773
Dwarf Sunspot,"Single, enormous flowers up to 30cm (12"") across on very short stems. Dwarf Sunspot sunflower seeds produce stout plants that rarely grow taller than 60cm (24""). Read More",//www.westcoastseeds.com/cdn/shop/products/FL3274-1_515x640_crop_center.jpg?v=1610653867
Microgreen Kale Seeds,"Plant microgreen kale seeds and grow one of the most nutritious super-foods known. They are high in vitamins A, B, C, E, and K, as well as calcium, iron, magnesium, phosphorus, potassium, zinc, carotene, amino acids, and protein. Read More",//www.westcoastseeds.com/cdn/shop/products/MG426-Microgreen-Kale-Seeds_515x640_crop_center.jpg?v=1610583581
Green Perilla Shiso Seeds,"Green Perilla shiso seeds make a wonderful addition to any herb garden. This profoundly flavourful culinary herb is used across south and east Asia, and has been used in Chinese medicine for thousands of years. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1157-Perilla-Green-Select-IMG_8497_515x640_crop_center.jpg?v=1623695883
Green Peas Organic,"CERTIFIED ORGANIC! Green peas organic sprouting seeds are our most popular sprouting seed, and produce large, mild sprouts. Some growers like to enjoy pea sprouts just after germination, when they are still crunchy and sweet like freshly picked garden peas. Read More",//www.westcoastseeds.com/cdn/shop/products/ZSS505_green_peas_organic_sprouting_seeds_1_515x640_crop_center.jpg?v=1610582587
Big Blue,"This impressive Salvia was a show stopper in our field trials, with tall spikes of true blue flowers that attracted bumble bees and other bees from mid-summer to the first frost. It bloomed right into late October in our trials. Read More",//www.westcoastseeds.com/cdn/shop/products/FL_Salvia-Big-Blue-0X7A3879_515x640_crop_center.jpg?v=1610652184
Garden Huckleberry,"Transplant out in mid-May to June, with your tomato seedlings. The small, 1cm (1/2"") fruits begin to set early, turning from bright green to jet black. These hold on the plant, even if they appear early in the season. Read More",//www.westcoastseeds.com/cdn/shop/products/garden-huckleberry_515x640_crop_center.jpg?v=1610578235
Narcissus Chromacolor 5/pk,"Narcissus Chromacolor is one of the large-cupped daffodils, with nearly white petals surrounding a pronounced, highly contrasted, salmon-coloured corona. Read More",//www.westcoastseeds.com/cdn/shop/files/BU61142261NarcissusChromacolor_515x640_crop_center.jpg?v=1721759333
Hyacinth Carnegie 4/pk,The ancestral Hyacinth was native to the region from the south of Turkey into northern Israel. They are members of the asparagus... Read More,//www.westcoastseeds.com/cdn/shop/files/BU318Carnegia_515x640_crop_center.jpg?v=1721758608
